year_edition,rider_name,team,bib_number,nationality,birthdate,height,weight,speciality_one_day_races,speciality_gc,speciality_time_trial,speciality_sprint,speciality_climber,speciality_hills,age,bmi,name_clean,rank,nat_AR,nat_AT,nat_AU,nat_BE,nat_CA,nat_CH,nat_CO,nat_CZ,nat_DE,nat_DK,nat_EE,nat_ER,nat_ES,nat_FR,nat_GB,nat_HR,nat_IE,nat_IT,nat_KZ,nat_LT,nat_LU,nat_LV,nat_NL,nat_NO,nat_NZ,nat_Other,nat_PL,nat_PT,nat_RU,nat_SI,nat_SK,nat_US,nat_ZA,climber_cat,speciality_climber_cat,speciality_gc_cat,speciality_sprint_cat,speciality_time_trial_cat,speciality_one_day_races_cat,speciality_hills_cat,speciality_gc_cat_num,speciality_climber_cat_num,speciality_time_trial_cat_num,age_group,age_group_adj,rank_group
2016,SOUPE Geoffrey,"Cofidis, Solutions Crédits (PCT)",199,FR,1988-3-22,1.77,70.0,222,402,154,380,72,228,28,22.34351559258195,geoffrey soupe,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2016,GERRANS Simon,ORICA-BikeExchange (WT),201,AU,1980-5-16,1.69,62.0,4415,2136,383,60,1252,2100,36,21.707923392038097,simon gerrans,99.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,Medium,Medium,High,High,2,1,1,"(35, 40]","(35, 45]",Below 10
2016,ALBASINI Michael,ORICA-BikeExchange (WT),202,CH,1980-12-20,1.72,65.0,2986,2065,423,188,1428,2018,35,21.97133585722012,michael albasini,103.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,High,2,2,1,"(30, 35]","(30, 35]",Below 10
2016,DURBRIDGE Luke,ORICA-BikeExchange (WT),203,AU,1991-4-9,1.87,78.0,878,1306,2371,154,62,364,25,22.305470559638533,luke durbridge,102.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,High,Medium,Low,1,0,2,"(20, 25]","(20, 25]",Below 10
2016,HAYMAN Mathew,ORICA-BikeExchange (WT),204,AU,1978-4-20,1.9,78.0,2299,893,152,220,49,112,38,21.606648199445985,mathew hayman,101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Low,High,Low,1,0,0,"(35, 40]","(35, 45]",Below 10
2016,IMPEY Daryl,ORICA-BikeExchange (WT),205,ZA,1984-12-6,1.81,72.0,1785,1893,1031,285,1122,2818,31,21.97735111870822,daryl impey,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,Medium,Medium,High,High,High,High,1,1,2,"(30, 35]","(30, 35]",Below 10
2016,MATTHEWS Michael,ORICA-BikeExchange (WT),207,AU,1990-9-26,1.78,72.0,7974,867,1678,1434,2279,7616,25,22.724403484408533,michael matthews,81.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,High,High,High,High,1,2,2,"(20, 25]","(20, 25]",Below 10
2016,PLAZA Rubén,ORICA-BikeExchange (WT),208,ES,1980-2-29,1.91,77.0,450,2409,2023,3,1126,470,36,21.106877552698663,ruben plaza,62.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,Low,High,Low,Medium,2,1,2,"(35, 40]","(35, 45]",Below 10
2016,YATES Adam,ORICA-BikeExchange (WT),209,GB,1992-8-7,1.73,58.0,2349,7079,1216,64,7222,2004,23,19.37919743392696,adam yates,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(20, 25]","(20, 25]",Top 10
2016,SEPÚLVEDA Eduardo,Fortuneo - Vital Concept (PCT),211,AR,1991-6-13,1.73,59.0,579,1532,410,154,652,244,25,19.71332152761536,eduardo sepulveda,53.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,Medium,Low,Low,1,1,1,"(20, 25]","(20, 25]",Below 10
2016,BREEN Vegard,Fortuneo - Vital Concept (PCT),212,NO,1990-2-8,1.87,74.0,57,155,90,0,0,2,26,21.161600274528865,vegard breen,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2016,DELAPLACE Anthony,Fortuneo - Vital Concept (PCT),213,FR,1989-9-11,1.81,65.0,1247,950,591,50,216,400,26,19.84066420438937,anthony delaplace,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Medium,Medium,Low,1,0,1,"(25, 30]","(25, 30]",Below 10
2016,MCLAY Daniel,Fortuneo - Vital Concept (PCT),216,GB,1992-1-3,1.87,72.0,1251,255,100,1230,23,279,24,20.58966513197403,daniel mclay,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2016,PÉRICHON Pierre-Luc,Fortuneo - Vital Concept (PCT),217,FR,1987-1-4,1.82,69.0,735,708,220,56,250,318,29,20.830817534114235,pierre-luc perichon,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Medium,Medium,Low,0,0,1,"(25, 30]","(25, 30]",Below 10
2016,SØRENSEN Chris Anker,Fortuneo - Vital Concept (PCT),218,DK,1984-9-5,1.85,64.0,1303,1719,68,12,1516,180,31,18.699780861943022,chris anker sørensen,63.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Low,Low,Medium,Low,1,2,0,"(30, 35]","(30, 35]",Below 10
2016,VACHON Florian,Fortuneo - Vital Concept (PCT),219,FR,1985-1-2,1.79,65.0,1110,685,55,66,86,108,31,20.286507911738084,florian vachon,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Low,0,0,0,"(30, 35]","(30, 35]",Below 10
2017,FROOME Chris,Team Sky (WT),1,GB,1985-5-20,1.86,68.0,385,8296,4389,188,6508,2328,32,19.65545149728292,chris froome,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,Low,High,2,2,2,"(30, 35]","(30, 35]",Top 3
2017,HENAO Sergio,Team Sky (WT),2,CO,1987-12-10,1.7,61.0,1622,3623,561,37,3050,1570,29,21.10726643598616,sergio henao,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Medium,High,2,2,1,"(25, 30]","(25, 30]",Below 10
2017,KIRYIENKA Vasil,Team Sky (WT),3,BY,1981-6-28,1.82,69.0,506,1537,4521,29,1288,608,36,20.830817534114235,vasil kiryienka,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Medium,Medium,Medium,Low,High,Low,Medium,1,1,2,"(35, 40]","(35, 45]",Below 10
2017,KNEES Christian,Team Sky (WT),4,DE,1981-3-5,1.94,81.0,959,1576,576,34,364,314,36,21.521947071952383,christian knees,114.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Medium,Medium,Low,1,1,1,"(35, 40]","(35, 45]",Below 10
2017,KWIATKOWSKI Michał,Team Sky (WT),5,PL,1990-6-2,1.76,68.0,4717,3670,3561,281,3312,3584,27,21.952479338842977,michał kwiatkowski,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Medium,High,High,High,High,High,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2017,LANDA Mikel,Team Sky (WT),6,ES,1989-12-13,1.72,61.0,1017,6401,298,28,7045,1186,27,20.61925365062196,mikel landa,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,Medium,Medium,Medium,2,2,1,"(25, 30]","(25, 30]",Top 10
2017,NIEVE Mikel,Team Sky (WT),7,ES,1984-5-26,1.73,62.0,811,3608,31,0,4074,486,33,20.715693808680545,mikel nieve,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,Low,Medium,Medium,2,2,0,"(30, 35]","(30, 35]",Below 10
2017,ROWE Luke,Team Sky (WT),8,GB,1990-3-10,1.85,72.0,1185,466,142,170,49,413,27,21.0372534696859,luke rowe,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2017,BARDET Romain,AG2R La Mondiale (WT),11,FR,1990-11-9,1.85,65.0,3401,6495,401,366,8511,2067,26,18.991964937910883,romain bardet,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,High,Medium,High,High,2,2,1,"(25, 30]","(25, 30]",Top 3
2017,BAKELANTS Jan,AG2R La Mondiale (WT),12,BE,1986-2-14,1.77,67.0,1991,2656,314,100,1758,1818,31,21.38593635289987,jan bakelants,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,High,2,2,1,"(30, 35]","(30, 35]",Below 10
2017,DOMONT Axel,AG2R La Mondiale (WT),13,FR,1990-8-7,1.79,65.0,96,234,1,0,226,98,26,20.286507911738084,axel domont,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2017,FRANK Mathias,AG2R La Mondiale (WT),14,CH,1986-12-9,1.76,64.0,705,2877,600,5,1998,630,30,20.66115702479339,mathias frank,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Low,Medium,2,2,1,"(25, 30]","(25, 30]",Below 10
2017,GASTAUER Ben,AG2R La Mondiale (WT),15,LU,1987-11-14,1.9,73.0,282,763,142,5,223,54,29,20.221606648199447,ben gastauer,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2017,GAUTIER Cyril,AG2R La Mondiale (WT),16,FR,1987-9-26,1.69,65.0,1492,1018,95,40,780,726,29,22.758306781975424,cyril gautier,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Medium,Medium,1,1,0,"(25, 30]","(25, 30]",Below 10
2017,LATOUR Pierre,AG2R La Mondiale (WT),17,FR,1993-10-12,1.81,66.0,783,2317,1379,182,2293,1248,23,20.1459051921492,pierre latour,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,High,Medium,Medium,2,2,2,"(20, 25]","(20, 25]",Below 10
2017,NAESEN Oliver,AG2R La Mondiale (WT),18,BE,1990-9-16,1.84,74.0,4340,1447,49,756,415,2328,26,21.85727788279773,oliver naesen,89.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,Low,High,High,1,1,0,"(25, 30]","(25, 30]",Below 10
2017,VUILLERMOZ Alexis,AG2R La Mondiale (WT),19,FR,1988-6-1,1.73,60.0,1544,1578,98,41,1616,884,29,20.04744562130375,alexis vuillermoz,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Low,Low,Medium,Medium,1,2,0,"(25, 30]","(25, 30]",Below 10
2017,QUINTANA Nairo,Movistar Team (WT),21,CO,1990-2-4,1.67,58.0,829,9465,1274,34,7897,1962,27,20.7967298935064,nairo quintana,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,High,Medium,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2017,BENNATI Daniele,Movistar Team (WT),23,IT,1980-9-24,1.83,71.0,3137,1090,1106,1841,512,2612,36,21.20099137030069,daniele bennati,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,High,High,High,1,1,2,"(35, 40]","(35, 45]",Below 10
2017,BETANCUR Carlos,Movistar Team (WT),24,CO,1989-10-13,1.67,60.0,1214,1583,285,9,1592,712,27,21.513858510523864,carlos betancur,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Low,Medium,Medium,Medium,1,2,1,"(25, 30]","(25, 30]",Below 10
2017,CASTROVIEJO Jonathan,Movistar Team (WT),25,ES,1987-4-27,1.71,62.0,263,2091,4574,1,1080,337,30,21.20310522895934,jonathan castroviejo,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,Low,High,Low,Low,2,1,2,"(25, 30]","(25, 30]",Below 10
2017,ERVITI Imanol,Movistar Team (WT),26,ES,1983-11-15,1.9,82.0,749,951,437,60,216,328,33,22.71468144044321,imanol erviti,62.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Medium,Medium,Low,1,0,1,"(30, 35]","(30, 35]",Below 10
2017,HERRADA Jesús,Movistar Team (WT),27,ES,1990-7-26,1.83,70.0,2089,2338,946,481,2060,1406,26,20.902385858042937,jesus herrada,52.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,High,High,High,Medium,2,2,2,"(25, 30]","(25, 30]",Below 10
2017,SÜTTERLIN Jasha,Movistar Team (WT),28,DE,1992-11-4,1.84,78.0,355,722,1105,106,73,420,24,23.03875236294896,jasha sutterlin,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,High,Low,Low,0,0,2,"(20, 25]","(20, 25]",Below 10
2017,CONTADOR Alberto,Trek - Segafredo (WT),31,ES,1982-12-6,1.76,61.0,770,11393,6093,102,8230,2379,34,19.6926652892562,alberto contador,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,Medium,High,2,2,2,"(30, 35]","(30, 35]",Top 10
2017,DEGENKOLB John,Trek - Segafredo (WT),33,DE,1989-1-7,1.8,82.0,6464,1231,297,3248,315,3315,28,25.30864197530864,john degenkolb,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,Medium,High,High,1,1,1,"(25, 30]","(25, 30]",Below 10
2017,GOGL Michael,Trek - Segafredo (WT),35,AT,1993-11-4,1.86,71.0,583,486,76,34,292,364,23,20.522603769221877,michael gogl,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Low,Low,Low,0,1,0,"(20, 25]","(20, 25]",Below 10
2017,MOLLEMA Bauke,Trek - Segafredo (WT),37,NL,1986-11-26,1.84,64.0,5218,6013,2080,179,7443,4110,30,18.90359168241966,bauke mollema,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2017,PANTANO Jarlinson,Trek - Segafredo (WT),38,CO,1988-11-19,1.73,61.0,248,979,152,38,1102,826,28,20.381569714992143,jarlinson pantano,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,Low,Low,Low,Medium,1,1,0,"(25, 30]","(25, 30]",Below 10
2017,ZUBELDIA Haimar,Trek - Segafredo (WT),39,ES,1977-4-1,1.79,68.0,1008,5327,1801,0,2781,622,40,21.22280827689523,haimar zubeldia,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,High,Medium,Medium,2,2,2,"(35, 40]","(35, 45]",Below 10
2017,CARUSO Damiano,BMC Racing Team (WT),42,IT,1987-10-12,1.79,67.0,840,4788,1314,70,4552,1697,29,20.91070815517618,damiano caruso,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,Medium,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2017,KÜNG Stefan,BMC Racing Team (WT),44,CH,1993-11-16,1.93,83.0,2900,1664,5799,406,526,1748,23,22.28247738194314,stefan kung,65.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,High,High,High,1,1,2,"(20, 25]","(20, 25]",Below 10
2017,MOINARD Amaël,BMC Racing Team (WT),45,FR,1982-2-2,1.8,69.0,360,1396,133,0,597,212,35,21.29629629629629,amael moinard,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Low,Low,1,1,0,"(30, 35]","(30, 35]",Below 10
2017,ROCHE Nicolas,BMC Racing Team (WT),46,IE,1984-7-3,1.78,70.0,1352,3473,672,192,3660,2294,32,22.093170054286077,nicolas roche,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,Medium,High,2,2,1,"(30, 35]","(30, 35]",Below 10
2017,SCHÄR Michael,BMC Racing Team (WT),47,CH,1986-9-29,1.98,78.0,802,971,154,18,116,180,30,19.89592898683808,michael schar,94.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Low,Low,Medium,Low,1,0,0,"(25, 30]","(25, 30]",Below 10
2017,ARU Fabio,Astana Pro Team (WT),51,IT,1990-7-3,1.83,63.0,932,3573,580,20,4035,1115,26,18.812147272238644,fabio aru,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,Medium,Medium,Medium,2,2,1,"(25, 30]","(25, 30]",Top 10
2017,GRUZDEV Dmitriy,Astana Pro Team (WT),55,KZ,1986-3-13,1.86,78.0,598,774,913,10,14,22,31,22.54595907041276,dmitriy gruzdev,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,High,Low,Low,0,0,2,"(30, 35]","(30, 35]",Below 10
2017,KOZHATAYEV Bakhtiyar,Astana Pro Team (WT),56,KZ,1992-3-28,1.72,62.0,81,241,2,18,67,16,25,20.9572742022715,bakhtiyar kozhatayev,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2017,LUTSENKO Alexey,Astana Pro Team (WT),57,KZ,1992-9-7,1.74,74.0,2420,3216,1121,972,2690,1676,24,24.441802087462012,alexey lutsenko,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,High,High,High,High,2,2,2,"(20, 25]","(20, 25]",Below 10
2017,VALGREN Michael,Astana Pro Team (WT),58,DK,1992-2-7,1.79,71.0,2927,1193,453,446,1013,1864,25,22.15910864205237,michael valgren,47.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,High,Medium,High,High,1,1,1,"(20, 25]","(20, 25]",Below 10
2017,MEINTJES Louis,UAE Team Emirates (WT),61,ZA,1992-2-21,1.73,58.0,669,3277,347,100,3326,484,25,19.37919743392696,louis meintjes,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,High,High,Medium,Medium,Low,Medium,2,2,1,"(20, 25]","(20, 25]",Top 10
2017,ATAPUMA Darwin,UAE Team Emirates (WT),62,CO,1988-1-15,1.68,59.0,179,1414,28,1,1328,142,29,20.904195011337876,darwin atapuma,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,Low,Low,Low,Low,1,1,0,"(25, 30]","(25, 30]",Below 10
2017,BONO Matteo,UAE Team Emirates (WT),63,IT,1983-11-11,1.71,60.0,284,445,2,0,64,51,33,20.519134092541297,matteo bono,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(30, 35]","(30, 35]",Below 10
2017,LAENGEN Vegard Stake,UAE Team Emirates (WT),65,NO,1989-2-7,1.95,79.0,569,748,382,0,269,175,28,20.77580539119001,vegard stake laengen,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Medium,Low,Low,0,1,1,"(25, 30]","(25, 30]",Below 10
2017,MARCATO Marco,UAE Team Emirates (WT),66,IT,1984-2-11,1.74,67.0,3321,1701,156,84,428,785,33,22.12973972783723,marco marcato,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,Low,High,Medium,1,1,0,"(30, 35]","(30, 35]",Below 10
2017,SWIFT Ben,UAE Team Emirates (WT),68,GB,1987-11-5,1.79,69.0,1961,982,87,2896,588,1667,29,21.53490839861428,ben swift,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,Low,High,High,1,1,0,"(25, 30]","(25, 30]",Below 10
2017,ULISSI Diego,UAE Team Emirates (WT),69,IT,1989-7-15,1.75,63.0,5333,5607,1117,124,4734,4640,27,20.571428571428573,diego ulissi,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2017,CIMOLAI Davide,FDJ (WT),72,IT,1989-8-13,1.81,70.0,1187,605,6,1023,141,1472,27,21.36686914318855,davide cimolai,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,High,0,0,0,"(25, 30]","(25, 30]",Below 10
2017,MOLARD Rudy,FDJ (WT),77,FR,1989-9-17,1.78,62.0,1475,1661,161,56,1695,1042,27,19.56823633379624,rudy molard,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Medium,Low,Medium,Medium,1,2,0,"(25, 30]","(25, 30]",Below 10
2017,ALBASINI Michael,ORICA-Scott (WT),82,CH,1980-12-20,1.72,65.0,2986,2065,423,188,1428,2018,36,21.97133585722012,michael albasini,68.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,High,2,2,1,"(35, 40]","(35, 45]",Below 10
2017,DURBRIDGE Luke,ORICA-Scott (WT),83,AU,1991-4-9,1.87,78.0,878,1306,2371,154,62,364,26,22.305470559638533,luke durbridge,164.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,High,Medium,Low,1,0,2,"(25, 30]","(25, 30]",Below 10
2017,HAYMAN Mathew,ORICA-Scott (WT),84,AU,1978-4-20,1.9,78.0,2299,893,152,220,49,112,39,21.606648199445985,mathew hayman,165.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,Low,High,Low,1,0,0,"(35, 40]","(35, 45]",Below 10
2017,KEUKELEIRE Jens,ORICA-Scott (WT),87,BE,1988-11-23,1.85,69.0,2027,1149,163,349,208,1055,28,20.16070124178232,jens keukeleire,56.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,High,Low,High,Medium,1,0,0,"(25, 30]","(25, 30]",Below 10
